Order_ID,Order_Date,Month,Days,Customer_Name,Customer_Type,Customer_Segment,City,Payment_Method,SKU,Product_Name,Category,Qty,Price,Discount,Subtotal,Tax,Delivery_Fee,Surge_Fee,Delivery_Slot,Delivery_Status,Delivery_Time,Sales
O0744,05-02-2025,2,5,Cust_143,Bulk,Office,Bangalore,UPI,SKU143,Product_143,Dairy,1,104.12,15.62,88.5,4.42,20,0,10-20 min,Delivered,11.0,112.92
O0745,12-01-2025,1,12,Cust_144,Bulk,Cloud Kitchen,Delhi,NetBanking,SKU144,Product_144,Frozen,3,15.9,0.0,47.7,2.39,30,5,20-30 min,Delivered,0.0,85.09
O0746,10-02-2025,2,10,Cust_145,Bulk,Office,Delhi,UPI,SKU145,Product_145,Beverages,1,151.34,15.13,136.21,6.81,10,10,10-20 min,Delivered,24.0,163.02
O0747,19-01-2025,1,19,Cust_146,Bulk,Cloud Kitchen,Delhi,PhonePe,SKU146,Product_146,Snacks,2,117.55,0.0,235.1,11.76,30,0,20-30 min,Cancelled,24.6,276.86
O0748,12-01-2025,1,12,Cust_147,Bulk,Bakery,Mumbai,UPI,SKU147,Product_147,Fruits,3,153.81,23.07,438.36,21.92,0,5,10-20 min,Delivered,9.0,465.28
O0749,09-01-2025,1,9,Cust_148,Bulk,Bakery,Bangalore,COD,SKU148,Product_148,Veg,3,205.97,20.6,597.31,29.87,10,10,10-20 min,Delivered,10.0,647.18
O0750,07-01-2025,1,7,Cust_149,Bulk,Office,Delhi,UPI,SKU149,Product_149,Fruits ,3,81.88,4.09,241.55,12.08,20,15,20-30 min,Delivered,19.0,288.63
O0751,28-01-2025,1,28,Cust_150,Bulk,Café,Delhi,UPI,SKU150,Product_150,Baby,2,99.37,4.97,193.77,9.69,20,5,10-20 min,Delivered,30.0,228.46
O0752,14-01-2025,1,14,Cust_151,Bulk,Tea Stall,Bangalore,UPI,SKU151,Product_151,Dairy,2,119.28,5.96,232.6,11.63,0,10,10-20 min,Cancelled,24.6,254.23
O0753,31-01-2025,1,31,Cust_152,Bulk,Bakery,Bangalore,UPI,SKU152,Product_152,Dairy,5,285.04,0.0,1425.2,71.26,30,15,20-30 min,Failed,24.6,1541.46
O0754,21-02-2025,2,21,Cust_153,New,Household,Delhi,Card,SKU153,Product_153,Fruits ,1,72.11,3.61,68.5,3.43,30,5,10-20 min,Delivered,26.0,106.93
O0755,19-01-2025,1,19,Cust_154,Bulk,Tea Stall,Mumbai,UPI,SKU154,Product_154,Snacks,1,2.32,0.12,2.2,0.11,30,20,10-20 min,Delivered,19.0,52.31
O0756,27-02-2025,2,27,Cust_155,Bulk,Café,Bangalore,PhonePe,SKU155,Product_155,Beverages,1,3.05,0.0,3.05,0.15,10,0,10-20 min,Delivered,24.0,13.2
O0757,16-02-2025,2,16,Cust_156,Bulk,Tea Stall,Bangalore,GPay,SKU156,Product_156,Essentials,2,21.74,0.0,43.48,2.17,30,20,10-20 min,Delivered,26.0,95.65
O0758,16-01-2025,1,16,Cust_157,Bulk,Bakery,Delhi,NetBanking,SKU157,Product_157,Dairy,4,6.34,0.0,25.36,1.27,10,10,20-30 min,Delivered,15.0,46.63
O0759,22-02-2025,2,22,Cust_158,Bulk,Cloud Kitchen,Delhi,UPI,SKU158,Product_158,Beverages,4,101.87,10.19,397.29,19.86,10,20,10-20 min,Delivered,1.0,447.15
O0760,05-01-2025,1,5,Cust_159,Returning,Household,Bangalore,PhonePe,SKU159,Product_159,Baby,3,150.45,7.52,443.83,22.19,10,0,10-20 min,Delivered,15.0,476.02
O0761,04-02-2025,2,4,Cust_160,Bulk,Café,Delhi,UPI,SKU160,Product_160,Beverages,1,44.31,6.65,37.66,1.88,10,10,30-45 min,Returned,24.6,59.54000000000001
O0762,12-01-2025,1,12,Cust_161,Bulk,Bakery,Delhi,NetBanking,SKU161,Product_161,Baby,4,66.15,9.92,254.68,12.73,0,10,10-20 min,Delivered,11.0,277.41
O0763,25-01-2025,1,25,Cust_162,Returning,Household,Bangalore,PhonePe,SKU162,Product_162,Essentials,3,123.07,0.0,369.21,18.46,30,10,10-20 min,Delivered,48.0,427.67
O0764,21-02-2025,2,21,Cust_163,Returning,Household,Delhi,Card,SKU163,Product_163,Frozen,2,84.15,12.62,155.68,7.78,30,10,10-20 min,Delivered,35.0,203.46
O0765,28-02-2025,2,28,Cust_164,New,Household,Bangalore,GPay,SKU164,Product_164,Beverages,6,15.14,0.76,90.08,4.5,20,20,10-20 min,Delivered,28.0,134.58
O0766,21-01-2025,1,21,Cust_165,Bulk,Café,Delhi,Card,SKU165,Product_165,Veg,3,86.96,8.7,252.18,12.61,20,20,10-20 min,Delivered,45.0,304.79
O0767,05-02-2025,2,5,Cust_166,Bulk,Café,Delhi,UPI,SKU166,Product_166,Snacks,5,238.22,35.73,1155.37,57.77,10,10,10-20 min,Delivered,28.0,1233.14
O0768,22-02-2025,2,22,Cust_167,Bulk,Tea Stall,Mumbai,NetBanking,SKU167,Product_167,Dairy,1,150.51,7.53,142.98,7.15,10,0,20-30 min,Delivered,41.0,160.13
O0769,23-01-2025,1,23,Cust_168,Bulk,Office,Delhi,UPI,SKU168,Product_168,Beverages,2,59.92,8.99,110.85,5.54,0,5,20-30 min,Cancelled,24.6,121.39
O0770,16-01-2025,1,16,Cust_169,Bulk,Office,Bangalore,UPI,SKU169,Product_169,Dairy,2,244.07,0.0,488.14,24.41,10,20,20-30 min,Delivered,36.0,542.55
O0771,26-02-2025,2,26,Cust_170,New,Household,Delhi,PhonePe,SKU170,Product_170,Frozen,1,164.6,24.69,139.91,7.0,10,0,10-20 min,Delivered,12.0,156.91
O0772,08-02-2025,2,8,Cust_171,Bulk,Cloud Kitchen,Delhi,Card,SKU171,Product_171,Veg,1,77.15,0.0,77.15,3.86,20,15,10-20 min,Delivered,37.0,116.01
O0773,14-02-2025,2,14,Cust_172,Bulk,Tea Stall,Delhi,NetBanking,SKU172,Product_172,Bakery,1,57.45,0.0,57.45,2.87,30,5,10-20 min,Delivered,37.0,95.32
O0774,22-02-2025,2,22,Cust_173,Bulk,Bakery,Mumbai,Wallet,SKU173,Product_173,Frozen,1,97.56,9.76,87.8,4.39,10,10,10-20 min,Delivered,22.0,112.19
O0775,11-02-2025,2,11,Cust_174,Bulk,Office,Bangalore,GPay,SKU174,Product_174,Snacks,7,155.36,23.3,1064.22,53.21,10,5,10-20 min,Delivered,22.0,1132.43
O0776,27-02-2025,2,27,Cust_175,Bulk,Tea Stall,Bangalore,UPI,SKU175,Product_175,Snacks,1,154.07,15.41,138.66,6.93,20,10,10-20 min,Delivered,24.0,175.59
O0777,08-02-2025,2,8,Cust_176,Bulk,Office,Delhi,Wallet,SKU176,Product_176,Snacks,2,158.43,7.92,308.94,15.45,10,20,20-30 min,Delivered,26.0,354.39
O0778,14-01-2025,1,14,Cust_177,New,Household,Delhi,UPI,SKU177,Product_177,Dairy,1,116.29,11.63,104.66,5.23,20,20,10-20 min,Delivered,16.0,149.89
O0779,31-01-2025,1,31,Cust_178,Bulk,Bakery,Mumbai,NetBanking,SKU178,Product_178,Other,5,177.5,26.62,860.88,43.04,0,5,10-20 min,Cancelled,24.6,908.92
O0780,27-02-2025,2,27,Cust_179,Bulk,Tea Stall,Delhi,UPI,SKU179,Product_179,Fruits ,3,56.64,2.83,167.09,8.35,0,15,20-30 min,Cancelled,24.6,190.44
O0781,05-01-2025,1,5,Cust_180,Bulk,Tea Stall,Bangalore,COD,SKU180,Product_180,Frozen,2,181.18,18.12,344.24,17.21,30,0,10-20 min,Delivered,10.0,391.45
O0782,04-02-2025,2,4,Cust_181,Returning,Household,Bangalore,NetBanking,SKU181,Product_181,Dairy,3,131.64,0.0,394.92,19.75,30,10,10-20 min,Returned,24.6,454.67
O0783,23-01-2025,1,23,Cust_182,Bulk,Bakery,Mumbai,Card,SKU182,Product_182,Dairy,1,72.6,7.26,65.33999999999999,3.27,30,15,10-20 min,Cancelled,24.6,113.61
O0784,29-01-2025,1,29,Cust_183,Bulk,Tea Stall,Bangalore,GPay,SKU183,Product_183,Other,1,56.03,2.8,53.23,2.66,20,0,30-45 min,Delivered,41.0,75.89
O0785,12-02-2025,2,12,Cust_184,Bulk,Office,Delhi,UPI,SKU184,Product_184,Fruits ,6,96.68,0.0,580.08,29.0,0,15,10-20 min,Delivered,28.0,624.08
O0786,11-01-2025,1,11,Cust_185,Bulk,Tea Stall,Delhi,UPI,SKU185,Product_185,Veg,4,176.92,8.85,698.8299999999999,34.94,10,15,10-20 min,Delivered,17.0,758.77
O0787,18-01-2025,1,18,Cust_186,Bulk,Office,Mumbai,Card,SKU186,Product_186,Dairy,1,24.66,0.0,24.66,1.23,20,15,30-45 min,Delivered,39.0,60.89
O0788,16-02-2025,2,16,Cust_187,Bulk,Tea Stall,Delhi,UPI,SKU187,Product_187,Essentials,1,58.18,2.91,55.27,2.76,30,10,20-30 min,Cancelled,24.6,98.03
O0790,09-01-2025,1,9,Cust_189,Bulk,Office,Delhi,UPI,SKU189,Product_189,Baby,1,123.67,6.18,117.49,5.87,30,5,10-20 min,Delivered,25.0,158.36
O0791,10-01-2025,1,10,Cust_190,Returning,Household,Bangalore,COD,SKU190,Product_190,Frozen,1,160.47,8.02,152.45,7.62,0,10,10-20 min,Delivered,28.0,170.07
O0792,27-02-2025,2,27,Cust_191,Bulk,Office,Delhi,NetBanking,SKU191,Product_191,Frozen,2,11.21,0.56,21.86,1.09,30,15,20-30 min,Delivered,14.0,67.95
O0793,13-02-2025,2,13,Cust_192,Bulk,Office,Bangalore,COD,SKU192,Product_192,Bakery,1,184.92,18.49,166.43,8.32,30,15,20-30 min,Delivered,26.0,219.75
O0794,17-01-2025,1,17,Cust_193,New,Household,Delhi,UPI,SKU193,Product_193,Frozen,4,153.58,15.36,598.96,29.95,10,5,20-30 min,Delivered,26.0,643.9100000000001
O0795,07-02-2025,2,7,Cust_194,Bulk,Café,Bangalore,UPI,SKU194,Product_194,Veg,4,164.08,16.41,639.9100000000001,32.0,30,15,10-20 min,Delivered,20.0,716.9100000000001
O0796,07-01-2025,1,7,Cust_195,Bulk,Café,Bangalore,PhonePe,SKU195,Product_195,Snacks,1,142.92,21.44,121.48,6.07,10,10,20-30 min,Delivered,16.0,147.55
O0797,15-02-2025,2,15,Cust_196,Bulk,Office,Bangalore,COD,SKU196,Product_196,Essentials,1,141.09,14.11,126.98,6.35,30,20,20-30 min,Delivered,15.0,183.33
O0798,13-01-2025,1,13,Cust_197,Bulk,Office,Bangalore,NetBanking,SKU197,Product_197,Snacks,2,197.42,19.74,375.1,18.75,20,20,20-30 min,Delivered,32.0,433.85
O0799,09-02-2025,2,9,Cust_198,Bulk,Café,Bangalore,UPI,SKU198,Product_198,Frozen,3,106.55,10.66,308.99,15.45,0,10,10-20 min,Delivered,26.0,334.4399999999999
O0800,11-02-2025,2,11,Cust_199,Bulk,Tea Stall,Mumbai,UPI,SKU199,Product_199,Baby,3,82.32,12.35,234.61,11.73,10,0,10-20 min,Delivered,35.0,256.34
O0801,09-01-2025,1,9,Cust_200,Bulk,Café,Bangalore,UPI,SKU0,Product_0,Frozen,3,65.33,0.0,195.99,9.8,20,20,10-20 min,Delivered,9.0,245.79
O0802,19-02-2025,2,19,Cust_201,Bulk,Cloud Kitchen,Bangalore,Wallet,SKU1,Product_1,Dairy,1,103.97,15.6,88.37,4.42,0,20,10-20 min,Delivered,29.0,112.79
O0803,27-01-2025,1,27,Cust_202,Bulk,Office,Delhi,Wallet,SKU2,Product_2,Frozen,3,74.47,7.45,215.96,10.8,20,5,10-20 min,Delivered,21.0,251.76
O0804,27-02-2025,2,27,Cust_203,Bulk,Office,Bangalore,GPay,SKU3,Product_3,Frozen,4,138.75,6.94,548.06,27.4,10,0,20-30 min,Delivered,29.0,585.4599999999999
O0805,02-01-2025,1,2,Cust_204,Bulk,Bakery,Mumbai,PhonePe,SKU4,Product_4,Fruits,3,128.51,19.28,366.25,18.31,30,10,20-30 min,Delivered,21.0,424.56
O0806,05-01-2025,1,5,Cust_205,Bulk,Tea Stall,Bangalore,Card,SKU5,Product_5,Essentials,2,129.63,6.48,252.78,12.64,10,0,10-20 min,Cancelled,24.6,275.42
O0807,29-01-2025,1,29,Cust_206,Bulk,Bakery,Mumbai,Card,SKU6,Product_6,Veg,7,179.39,17.94,1237.79,61.89,0,0,10-20 min,Delivered,18.0,1299.68
O0808,06-02-2025,2,6,Cust_207,Bulk,Bakery,Mumbai,Wallet,SKU7,Product_7,Frozen,5,44.53,2.23,220.42,11.02,0,0,10-20 min,Delivered,34.0,231.44
O0809,07-02-2025,2,7,Cust_208,New,Household,Mumbai,Wallet,SKU8,Product_8,Snacks,1,144.12,7.21,136.91,6.85,20,20,20-30 min,Delivered,17.0,183.76
O0810,19-01-2025,1,19,Cust_209,Bulk,Office,Delhi,UPI,SKU9,Product_9,Baby,1,169.21,16.92,152.29,7.61,0,5,10-20 min,Delivered,10.0,164.9
O0811,08-01-2025,1,8,Cust_210,Returning,Household,Delhi,Card,SKU10,Product_10,Beverages,5,107.78,10.78,528.12,26.41,30,5,10-20 min,Delivered,43.0,589.53
O0812,17-02-2025,2,17,Cust_211,Bulk,Tea Stall,Delhi,Wallet,SKU11,Product_11,Baby,1,96.39,9.64,86.75,4.34,20,15,10-20 min,Delivered,35.0,126.09
O0813,14-02-2025,2,14,Cust_212,Bulk,Tea Stall,Bangalore,NetBanking,SKU12,Product_12,Frozen,5,125.47,12.55,614.8000000000001,30.74,30,15,10-20 min,Delivered,43.0,690.5400000000001
O0814,01-01-2025,1,1,Cust_213,Bulk,Bakery,Mumbai,Card,SKU13,Product_13,Beverages,5,110.9,16.64,537.86,26.89,10,0,10-20 min,Cancelled,24.6,574.75
O0815,22-01-2025,1,22,Cust_214,Bulk,Office,Delhi,PhonePe,SKU14,Product_14,Baby,1,138.88,13.89,124.99,6.25,30,20,20-30 min,Delivered,43.0,181.24
O0816,21-02-2025,2,21,Cust_215,Bulk,Cloud Kitchen,Mumbai,NetBanking,SKU15,Product_15,Snacks,2,172.33,0.0,344.66,17.23,0,15,10-20 min,Delivered,21.0,376.89
O0817,17-01-2025,1,17,Cust_216,Bulk,Office,Mumbai,PhonePe,SKU16,Product_16,Frozen,2,64.31,3.22,125.4,6.27,0,20,10-20 min,Delivered,19.0,151.67
O0818,07-01-2025,1,7,Cust_217,Returning,Household,Bangalore,UPI,SKU17,Product_17,Frozen,2,183.91,18.39,349.43,17.47,30,5,10-20 min,Failed,24.6,401.9
O0819,25-01-2025,1,25,Cust_218,Bulk,Bakery,Delhi,Wallet,SKU18,Product_18,Frozen,5,179.79,17.98,880.9699999999999,44.05,20,20,10-20 min,Delivered,17.0,965.0199999999999
O0820,14-02-2025,2,14,Cust_219,Bulk,Café,Mumbai,Wallet,SKU19,Product_19,Veg,3,122.37,12.24,354.87,17.74,10,15,20-30 min,Delivered,26.0,397.61
O0821,04-01-2025,1,4,Cust_220,Bulk,Cloud Kitchen,Delhi,PhonePe,SKU20,Product_20,Fruits ,1,111.5,5.58,105.92,5.3,0,20,20-30 min,Delivered,12.0,131.22
O0822,05-02-2025,2,5,Cust_221,Bulk,Café,Bangalore,Card,SKU21,Product_21,Dairy,1,112.25,16.84,95.41,4.77,10,10,20-30 min,Failed,24.6,120.18
O0823,06-01-2025,1,6,Cust_222,Bulk,Office,Mumbai,NetBanking,SKU22,Product_22,Fruits,3,86.29,0.0,258.87,12.94,0,20,10-20 min,Delivered,2.0,291.81
O0824,01-03-2025,3,1,Cust_223,Bulk,Café,Bangalore,Wallet,SKU23,Product_23,Fruits,7,82.68,12.4,566.36,28.32,0,10,10-20 min,Delivered,30.0,604.6800000000001
O0825,31-01-2025,1,31,Cust_224,Bulk,Tea Stall,Delhi,UPI,SKU24,Product_24,Snacks,1,144.19,14.42,129.77,6.49,20,15,10-20 min,Delivered,33.0,171.26
O0826,19-01-2025,1,19,Cust_225,Bulk,Café,Delhi,UPI,SKU25,Product_25,Fruits ,1,193.18,9.66,183.52,9.18,20,5,30-45 min,Delivered,32.0,217.7
O0827,13-02-2025,2,13,Cust_226,Bulk,Cloud Kitchen,Bangalore,UPI,SKU26,Product_26,Snacks,2,160.85,8.04,313.66,15.68,20,20,10-20 min,Delivered,20.0,369.34
O0828,23-02-2025,2,23,Cust_227,Bulk,Tea Stall,Bangalore,UPI,SKU27,Product_27,Essentials,2,97.77,14.67,180.87,9.04,0,15,20-30 min,Delivered,11.0,204.91
O0829,08-02-2025,2,8,Cust_228,Returning,Household,Mumbai,COD,SKU28,Product_28,Baby,3,160.77,8.04,474.27,23.71,30,15,10-20 min,Delivered,33.0,542.98
O0830,27-01-2025,1,27,Cust_229,Bulk,Cloud Kitchen,Delhi,UPI,SKU29,Product_29,Veg,4,64.57,3.23,255.05,12.75,30,10,10-20 min,Failed,24.6,307.8
O0831,10-01-2025,1,10,Cust_230,New,Household,Delhi,UPI,SKU30,Product_30,Veg,4,56.11,5.61,218.83,10.94,0,20,10-20 min,Delivered,17.0,249.77
O0832,26-01-2025,1,26,Cust_231,Bulk,Cloud Kitchen,Mumbai,PhonePe,SKU31,Product_31,Snacks,4,180.09,27.01,693.35,34.67,30,0,10-20 min,Delivered,23.0,758.02
O0833,19-01-2025,1,19,Cust_232,Bulk,Cloud Kitchen,Mumbai,UPI,SKU32,Product_32,Frozen,2,219.72,10.99,428.45,21.42,30,10,10-20 min,Delivered,21.0,489.87
O0834,08-02-2025,2,8,Cust_233,Bulk,Cloud Kitchen,Mumbai,Wallet,SKU33,Product_33,Baby,3,129.97,0.0,389.91,19.5,20,20,10-20 min,Delivered,22.0,449.41
O0835,03-01-2025,1,3,Cust_234,Bulk,Café,Mumbai,GPay,SKU34,Product_34,Veg,6,119.39,17.91,698.4300000000001,34.92,20,10,10-20 min,Returned,24.6,763.35
O0836,14-02-2025,2,14,Cust_235,Bulk,Office,Bangalore,UPI,SKU35,Product_35,Frozen,3,71.22,0.0,213.66,10.68,30,0,10-20 min,Delivered,33.0,254.34
O0837,13-01-2025,1,13,Cust_236,Bulk,Café,Mumbai,GPay,SKU36,Product_36,Veg,3,86.24,8.62,250.1,12.5,10,20,10-20 min,Delivered,20.0,292.6
O0838,19-02-2025,2,19,Cust_237,Bulk,Office,Mumbai,GPay,SKU37,Product_37,Other,4,159.88,0.0,639.52,31.98,10,15,10-20 min,Delivered,19.0,696.5
O0839,28-01-2025,1,28,Cust_238,Bulk,Café,Bangalore,NetBanking,SKU38,Product_38,Veg,1,72.61,10.89,61.72,3.09,20,15,10-20 min,Delivered,11.0,99.81
O0840,27-02-2025,2,27,Cust_239,Bulk,Office,Mumbai,PhonePe,SKU39,Product_39,Frozen,3,13.74,2.06,39.16,1.96,0,10,20-30 min,Delivered,29.0,51.12
O0841,20-01-2025,1,20,Cust_240,Bulk,Bakery,Delhi,Card,SKU40,Product_40,Other,3,117.02,5.85,345.21,17.26,0,0,10-20 min,Delivered,4.0,362.47
O0842,28-01-2025,1,28,Cust_241,New,Household,Mumbai,UPI,SKU41,Product_41,Veg,2,110.98,5.55,216.41,10.82,10,10,20-30 min,Returned,24.6,247.23
O0843,08-01-2025,1,8,Cust_242,Bulk,Bakery,Mumbai,UPI,SKU42,Product_42,Frozen,2,64.77,6.48,123.06,6.15,30,0,10-20 min,Cancelled,24.6,159.21
O0844,10-02-2025,2,10,Cust_243,Bulk,Tea Stall,Mumbai,Wallet,SKU43,Product_43,Baby,2,138.98,13.9,264.06,13.2,0,5,10-20 min,Delivered,16.0,282.26
O0845,08-02-2025,2,8,Cust_244,Bulk,Office,Delhi,COD,SKU44,Product_44,Frozen,3,198.2,29.73,564.8699999999999,28.24,10,10,10-20 min,Delivered,22.0,613.1099999999999
O0846,01-01-2025,1,1,Cust_245,Bulk,Café,Bangalore,UPI,SKU45,Product_45,Fruits,3,31.09,0.0,93.27,4.66,10,15,20-30 min,Delivered,24.0,122.93
O0847,03-01-2025,1,3,Cust_246,Bulk,Bakery,Bangalore,Card,SKU46,Product_46,Frozen,2,132.73,19.91,245.55,12.28,0,10,10-20 min,Delivered,35.0,267.83
O0848,13-01-2025,1,13,Cust_247,Returning,Household,Bangalore,Card,SKU47,Product_47,Fruits ,3,175.96,0.0,527.88,26.39,30,15,20-30 min,Cancelled,24.6,599.27
O0849,28-01-2025,1,28,Cust_248,Returning,Household,Bangalore,Card,SKU48,Product_48,Beverages,1,66.43,6.64,59.79000000000001,2.99,10,0,20-30 min,Delivered,30.0,72.78
O0850,26-02-2025,2,26,Cust_249,Bulk,Bakery,Delhi,Card,SKU49,Product_49,Veg,5,120.98,6.05,598.85,29.94,10,10,10-20 min,Delivered,42.0,648.7900000000001
O0851,01-03-2025,3,1,Cust_250,Returning,Household,Bangalore,NetBanking,SKU50,Product_50,Other,1,68.61,0.0,68.61,3.43,0,5,20-30 min,Failed,24.6,77.04
O0852,18-02-2025,2,18,Cust_251,Returning,Household,Mumbai,UPI,SKU51,Product_51,Veg,3,97.03,4.85,286.24,14.31,0,10,20-30 min,Delivered,23.0,310.55
O0853,25-01-2025,1,25,Cust_252,Returning,Household,Delhi,UPI,SKU52,Product_52,Veg,4,111.95,0.0,447.8,22.39,20,20,10-20 min,Delivered,37.0,510.19
O0854,25-02-2025,2,25,Cust_253,Bulk,Cloud Kitchen,Mumbai,Card,SKU53,Product_53,Snacks,3,117.31,0.0,351.93,17.6,30,10,10-20 min,Delivered,26.0,409.53
O0855,02-02-2025,2,2,Cust_254,Bulk,Café,Delhi,GPay,SKU54,Product_54,Snacks,5,31.44,0.0,157.2,7.86,0,15,10-20 min,Delivered,17.0,180.06
O0856,07-02-2025,2,7,Cust_255,Bulk,Bakery,Delhi,UPI,SKU55,Product_55,Veg,7,190.91,19.09,1317.28,65.86,10,20,30-45 min,Delivered,29.0,1413.14
O0857,22-02-2025,2,22,Cust_256,Bulk,Bakery,Delhi,PhonePe,SKU56,Product_56,Veg,6,160.93,16.09,949.49,47.47,30,10,10-20 min,Delivered,15.0,1036.96
O0858,06-01-2025,1,6,Cust_257,New,Household,Mumbai,Wallet,SKU57,Product_57,Bakery,2,150.81,0.0,301.62,15.08,30,20,10-20 min,Delivered,43.0,366.7
O0859,27-02-2025,2,27,Cust_258,New,Household,Mumbai,Wallet,SKU58,Product_58,Bakery,3,132.87,13.29,385.32,19.27,10,20,20-30 min,Delivered,36.0,434.59
O0860,13-02-2025,2,13,Cust_259,Bulk,Bakery,Bangalore,Card,SKU59,Product_59,Dairy,6,216.38,21.64,1276.64,63.83,30,0,20-30 min,Delivered,26.0,1370.47
O0861,14-02-2025,2,14,Cust_260,Bulk,Tea Stall,Bangalore,PhonePe,SKU60,Product_60,Beverages,5,111.3,5.57,550.93,27.55,30,5,30-45 min,Delivered,28.0,613.4799999999999
O0862,01-02-2025,2,1,Cust_261,Bulk,Tea Stall,Delhi,PhonePe,SKU61,Product_61,Essentials,1,197.76,19.78,177.98,8.9,10,10,10-20 min,Delivered,13.0,206.88
O0863,14-02-2025,2,14,Cust_262,Bulk,Café,Delhi,NetBanking,SKU62,Product_62,Frozen,1,188.82,18.88,169.94,8.5,30,15,30-45 min,Delivered,16.0,223.44
O0864,16-02-2025,2,16,Cust_263,Bulk,Cloud Kitchen,Mumbai,Card,SKU63,Product_63,Veg,5,76.56,11.48,371.32,18.57,0,10,10-20 min,Delivered,23.0,399.89
O0865,21-01-2025,1,21,Cust_264,New,Household,Bangalore,UPI,SKU64,Product_64,Beverages,1,104.16,15.62,88.53999999999999,4.43,10,20,10-20 min,Delivered,21.0,122.97
O0866,16-01-2025,1,16,Cust_265,Bulk,Office,Bangalore,GPay,SKU65,Product_65,Fruits ,5,97.69,9.77,478.68,23.93,0,5,20-30 min,Delivered,17.0,507.61
O0867,23-02-2025,2,23,Cust_266,Bulk,Café,Bangalore,PhonePe,SKU66,Product_66,Fruits,4,71.57,3.58,282.7,14.13,20,5,10-20 min,Delivered,7.0,321.83
O0868,21-01-2025,1,21,Cust_267,Bulk,Bakery,Bangalore,PhonePe,SKU67,Product_67,Veg,2,36.59,1.83,71.35000000000001,3.57,20,0,20-30 min,Delivered,26.0,94.92
O0869,11-01-2025,1,11,Cust_268,Bulk,Bakery,Mumbai,UPI,SKU68,Product_68,Dairy,2,155.74,15.57,295.91,14.8,30,0,10-20 min,Delivered,25.0,340.71
O0870,01-03-2025,3,1,Cust_269,Bulk,Cloud Kitchen,Mumbai,UPI,SKU69,Product_69,Snacks,2,220.29,22.03,418.55,20.93,30,5,20-30 min,Delivered,42.0,474.48
O0871,06-02-2025,2,6,Cust_270,Bulk,Tea Stall,Delhi,COD,SKU70,Product_70,Frozen,2,0.66,0.1,1.22,0.06,30,5,20-30 min,Delivered,28.0,36.28
O0872,05-02-2025,2,5,Cust_271,Bulk,Tea Stall,Bangalore,NetBanking,SKU71,Product_71,Other,3,54.37,8.16,154.95,7.75,20,15,10-20 min,Cancelled,24.6,197.7
O0873,04-02-2025,2,4,Cust_272,Bulk,Tea Stall,Mumbai,UPI,SKU72,Product_72,Fruits,4,93.91,0.0,375.64,18.78,30,20,10-20 min,Delivered,29.0,444.42
O0874,19-01-2025,1,19,Cust_273,Bulk,Tea Stall,Delhi,COD,SKU73,Product_73,Fruits ,6,143.88,7.19,856.0899999999999,42.8,20,20,10-20 min,Delivered,36.0,938.8899999999999
O0875,20-01-2025,1,20,Cust_274,Bulk,Cloud Kitchen,Mumbai,UPI,SKU74,Product_74,Fruits ,1,96.42,14.46,81.96000000000001,4.1,0,0,30-45 min,Returned,24.6,86.06
O0876,26-02-2025,2,26,Cust_275,New,Household,Delhi,NetBanking,SKU75,Product_75,Dairy,5,129.58,6.48,641.4200000000001,32.07,0,10,20-30 min,Returned,24.6,683.4900000000001
O0877,18-01-2025,1,18,Cust_276,Bulk,Tea Stall,Bangalore,Card,SKU76,Product_76,Baby,4,145.76,14.58,568.4599999999999,28.42,30,5,10-20 min,Failed,24.6,631.8799999999999
O0878,16-02-2025,2,16,Cust_277,Bulk,Cloud Kitchen,Delhi,GPay,SKU77,Product_77,Bakery,3,112.53,16.88,320.71,16.04,30,15,10-20 min,Delivered,19.0,381.7500000000001
O0879,10-02-2025,2,10,Cust_278,Bulk,Office,Delhi,COD,SKU78,Product_78,Essentials,6,100.68,15.1,588.98,29.45,0,5,10-20 min,Delivered,21.0,623.4300000000001
O0880,18-02-2025,2,18,Cust_279,Bulk,Café,Mumbai,PhonePe,SKU79,Product_79,Dairy,7,137.83,6.89,957.9200000000001,47.9,30,10,10-20 min,Delivered,41.0,1045.82
O0881,14-01-2025,1,14,Cust_280,Bulk,Office,Mumbai,PhonePe,SKU80,Product_80,Frozen,2,119.09,17.86,220.32,11.02,30,0,10-20 min,Delivered,16.0,261.34
O0882,15-01-2025,1,15,Cust_281,Bulk,Office,Delhi,UPI,SKU81,Product_81,Veg,1,122.54,6.13,116.41,5.82,10,20,20-30 min,Delivered,30.0,152.23
O0883,31-01-2025,1,31,Cust_282,Bulk,Office,Bangalore,PhonePe,SKU82,Product_82,Dairy,1,111.21,16.68,94.53,4.73,30,5,10-20 min,Delivered,34.0,134.26
O0884,01-01-2025,1,1,Cust_283,Bulk,Café,Mumbai,NetBanking,SKU83,Product_83,Fruits ,3,159.03,0.0,477.09,23.85,20,10,10-20 min,Delivered,29.0,530.94
O0885,22-02-2025,2,22,Cust_284,Bulk,Bakery,Bangalore,NetBanking,SKU84,Product_84,Bakery,6,115.65,5.78,688.1200000000001,34.41,30,5,20-30 min,Failed,24.6,757.5300000000001
O0886,23-02-2025,2,23,Cust_285,Bulk,Tea Stall,Bangalore,Wallet,SKU85,Product_85,Essentials,1,75.64,11.35,64.29,3.21,0,10,10-20 min,Delivered,19.0,77.5
